Time,Person In,Person Out
2022-09-02 12:01:23,,1
2022-09-02 12:01:23,,1
2022-09-02 12:01:24,,1
2022-09-02 12:01:25,,1
2022-09-02 12:01:26,1,
2022-09-02 12:01:29,1,
2022-09-02 12:01:31,1,
2022-09-02 12:01:33,,1
2022-09-02 12:01:40,,1
2022-09-02 12:01:51,,1
2022-09-02 12:01:52,1,
2022-09-02 12:01:53,,1
2022-09-02 12:01:53,1,
2022-09-02 12:01:53,,1
2022-09-02 12:01:55,,1
2022-09-02 12:01:56,1,
2022-09-02 12:01:57,,1
2022-09-02 12:02:11,,1
2022-09-02 12:02:16,1,
2022-09-02 12:02:27,,1
2022-09-02 12:02:30,1,
2022-09-02 12:02:33,1,
2022-09-02 12:02:45,,1
2022-09-02 12:02:52,,1
2022-09-02 12:03:02,1,
2022-09-02 12:03:02,1,
2022-09-02 12:03:07,,1
2022-09-02 12:03:08,1,
2022-09-02 12:03:08,1,
2022-09-02 12:03:13,,1
2022-09-02 12:03:18,,1
2022-09-02 12:03:20,,1
2022-09-02 12:03:21,,1
2022-09-02 12:03:23,,1
2022-09-02 12:03:26,1,
2022-09-02 12:03:36,1,
2022-09-02 12:03:36,1,
2022-09-02 12:03:40,,1
2022-09-02 12:03:42,1,
2022-09-02 12:03:45,1,
2022-09-02 12:03:51,1,
2022-09-02 12:03:58,1,
2022-09-02 12:04:08,1,
2022-09-02 12:04:09,1,
2022-09-02 12:04:10,1,
2022-09-02 12:04:14,1,
2022-09-02 12:04:22,1,
2022-09-02 12:04:27,1,
2022-09-02 12:04:30,,1
2022-09-02 12:04:39,1,
2022-09-02 12:04:51,1,
2022-09-02 12:04:55,,1
2022-09-02 12:04:57,1,
2022-09-02 12:05:04,1,
2022-09-02 12:05:07,1,
2022-09-02 12:05:09,1,
2022-09-02 12:05:10,1,
2022-09-02 12:05:12,,1
2022-09-02 12:05:15,1,
2022-09-02 12:05:15,,1
2022-09-02 12:05:17,,1
2022-09-02 12:05:19,,1
2022-09-02 12:05:19,1,
2022-09-02 12:05:19,,1
2022-09-02 12:05:22,1,
2022-09-02 12:05:23,1,
2022-09-02 12:05:28,,1
2022-09-02 12:05:40,1,
2022-09-02 12:05:45,1,
2022-09-02 12:05:45,,1
2022-09-02 12:05:49,,1
2022-09-02 12:05:56,1,
2022-09-02 12:06:05,1,
2022-09-02 12:06:08,1,
2022-09-02 12:06:11,1,
2022-09-02 12:06:25,,1
2022-09-02 12:06:29,,1
2022-09-02 12:06:31,1,
2022-09-02 12:06:31,1,
2022-09-02 12:06:33,,1
2022-09-02 12:06:34,,1
2022-09-02 12:06:38,,1
2022-09-02 12:06:45,,1
2022-09-02 12:06:47,1,
2022-09-02 12:06:55,,1
2022-09-02 12:07:11,1,
2022-09-02 12:07:20,,1
2022-09-02 12:07:25,1,
2022-09-02 12:07:26,,1
2022-09-02 12:07:27,,1
2022-09-02 12:07:28,,1
2022-09-02 12:07:32,,1
2022-09-02 12:07:40,1,
2022-09-02 12:07:41,,1
2022-09-02 12:07:45,,1
2022-09-02 12:07:54,1,
2022-09-02 12:07:55,1,
2022-09-02 12:08:06,1,
2022-09-02 12:08:06,1,
2022-09-02 12:08:10,1,
2022-09-02 12:08:27,,1
2022-09-02 12:08:29,1,
2022-09-02 12:08:30,1,
2022-09-02 12:08:31,1,
2022-09-02 12:08:32,1,
2022-09-02 12:08:37,1,
2022-09-02 12:08:38,,1
2022-09-02 12:08:40,1,
2022-09-02 12:08:53,,1
2022-09-02 12:08:56,1,
2022-09-02 12:09:01,1,
2022-09-02 12:09:04,,1
2022-09-02 12:09:05,,1
2022-09-02 12:09:06,,1
2022-09-02 12:09:07,,1
2022-09-02 12:09:09,,1
2022-09-02 12:09:20,,1
2022-09-02 12:09:22,,1
2022-09-02 12:09:24,1,
2022-09-02 12:09:27,1,
2022-09-02 12:09:34,,1
2022-09-02 12:09:57,,1
2022-09-02 12:10:10,,1
2022-09-02 12:10:14,,1
2022-09-02 12:10:14,1,
2022-09-02 12:10:16,,1
2022-09-02 12:10:16,1,
2022-09-02 12:10:25,1,
2022-09-02 12:10:27,1,
2022-09-02 12:10:39,1,
2022-09-02 12:10:39,,1
2022-09-02 12:10:49,,1
2022-09-02 12:10:51,,1
2022-09-02 12:10:52,1,
2022-09-02 12:10:52,,1
2022-09-02 12:10:53,,1
2022-09-02 12:10:55,1,
2022-09-02 12:11:02,,1
2022-09-02 12:11:03,,1
2022-09-02 12:11:12,1,
2022-09-02 12:11:14,,1
2022-09-02 12:11:17,1,
2022-09-02 12:11:19,1,
2022-09-02 12:11:22,1,
2022-09-02 12:11:22,,1
2022-09-02 12:11:30,,1
2022-09-02 12:11:36,,1
2022-09-02 12:11:37,1,
2022-09-02 12:11:41,1,
2022-09-02 12:11:42,1,
2022-09-02 12:11:44,1,
2022-09-02 12:11:49,1,
2022-09-02 12:11:50,1,
2022-09-02 12:11:51,,1
2022-09-02 12:11:54,,1
2022-09-02 12:11:55,,1
2022-09-02 12:11:57,,1
2022-09-02 12:11:58,,1
2022-09-02 12:12:01,1,
2022-09-02 12:12:02,,1
2022-09-02 12:12:08,,1
2022-09-02 12:12:12,1,
2022-09-02 12:12:16,,1
2022-09-02 12:12:18,1,
2022-09-02 12:12:20,,1
2022-09-02 12:12:20,1,
2022-09-02 12:12:21,,1
2022-09-02 12:12:22,,1
2022-09-02 12:12:25,1,
2022-09-02 12:12:35,1,
2022-09-02 12:12:38,,1
2022-09-02 12:12:42,,1
2022-09-02 12:12:43,,1
2022-09-02 12:12:45,1,
2022-09-02 12:12:53,,1
2022-09-02 12:12:54,,1
2022-09-02 12:12:54,,1
2022-09-02 12:12:55,,1
2022-09-02 12:12:55,,1
2022-09-02 12:12:55,,1
2022-09-02 12:12:58,,1
2022-09-02 12:12:58,1,
2022-09-02 12:12:58,,1
2022-09-02 12:12:59,,1
2022-09-02 12:13:05,1,
2022-09-02 12:13:06,1,
2022-09-02 12:13:06,1,
2022-09-02 12:13:06,,1
2022-09-02 12:13:10,1,
2022-09-02 12:13:10,1,
2022-09-02 12:13:14,,1
2022-09-02 12:13:15,1,
2022-09-02 12:13:21,1,
2022-09-02 12:13:21,1,
2022-09-02 12:13:29,,1
2022-09-02 12:13:29,,1
2022-09-02 12:13:41,1,
2022-09-02 12:13:46,1,
2022-09-02 12:13:46,1,
2022-09-02 12:13:54,,1
2022-09-02 12:13:55,1,
2022-09-02 12:13:56,,1
2022-09-02 12:13:58,1,
2022-09-02 12:14:06,,1
2022-09-02 12:14:09,,1
2022-09-02 12:14:10,,1
2022-09-02 12:14:13,,1
2022-09-02 12:14:22,1,
2022-09-02 12:14:34,,1
2022-09-02 12:14:37,1,
2022-09-02 12:14:43,,1
2022-09-02 12:14:44,,1
2022-09-02 12:14:44,,1
2022-09-02 12:14:45,,1
2022-09-02 12:14:46,,1
2022-09-02 12:14:49,,1
2022-09-02 12:14:51,,1
2022-09-02 12:15:09,,1
2022-09-02 12:15:10,,1
2022-09-02 12:15:16,1,
2022-09-02 12:15:16,1,
2022-09-02 12:15:25,,1
2022-09-02 12:15:27,,1
2022-09-02 12:15:31,,1
2022-09-02 12:15:32,,1
2022-09-02 12:15:43,,1
2022-09-02 12:15:52,1,
2022-09-02 12:15:56,,1
2022-09-02 12:15:57,,1
2022-09-02 12:15:58,1,
2022-09-02 12:15:58,1,
2022-09-02 12:15:59,,1
2022-09-02 12:16:02,,1
2022-09-02 12:16:08,,1
2022-09-02 12:16:21,,1
2022-09-02 12:16:22,,1
2022-09-02 12:16:31,,1
2022-09-02 12:16:39,,1
2022-09-02 12:16:40,,1
2022-09-02 12:16:41,1,
2022-09-02 12:16:44,1,
2022-09-02 12:16:49,,1
2022-09-02 12:16:55,1,
2022-09-02 12:17:07,1,
2022-09-02 12:17:07,1,
2022-09-02 12:17:14,1,
2022-09-02 12:17:44,,1
2022-09-02 12:17:45,,1
2022-09-02 12:17:49,,1
2022-09-02 12:17:49,,1
2022-09-02 12:17:50,,1
2022-09-02 12:17:51,,1
2022-09-02 12:17:53,,1
2022-09-02 12:17:53,,1
2022-09-02 12:17:54,,1
2022-09-02 12:17:55,,1
2022-09-02 12:17:55,,1
2022-09-02 12:17:57,,1
2022-09-02 12:17:58,,1
2022-09-02 12:17:58,,1
2022-09-02 12:18:02,1,
2022-09-02 12:18:03,,1
2022-09-02 12:18:08,1,
2022-09-02 12:18:12,,1
2022-09-02 12:18:13,,1
2022-09-02 12:18:15,,1
2022-09-02 12:18:16,,1
2022-09-02 12:18:33,,1
2022-09-02 12:18:39,1,
2022-09-02 12:18:40,,1
2022-09-02 12:18:41,1,
2022-09-02 12:18:47,,1
2022-09-02 12:18:51,,1
2022-09-02 12:18:53,,1
2022-09-02 12:18:58,1,
2022-09-02 12:18:59,,1
2022-09-02 12:18:59,1,
2022-09-02 12:18:59,1,
2022-09-02 12:19:08,,1
2022-09-02 12:19:09,,1
2022-09-02 12:19:14,,1
2022-09-02 12:19:15,,1
2022-09-02 12:19:16,,1
2022-09-02 12:19:18,,1
2022-09-02 12:19:18,,1
2022-09-02 12:19:21,1,
2022-09-02 12:19:38,,1
2022-09-02 12:19:40,,1
2022-09-02 12:19:41,1,
2022-09-02 12:19:45,,1
2022-09-02 12:19:46,1,
2022-09-02 12:19:55,,1
2022-09-02 12:19:57,1,
2022-09-02 12:19:57,,1
2022-09-02 12:20:02,1,
2022-09-02 12:20:03,1,
2022-09-02 12:20:04,1,
2022-09-02 12:20:04,,1
2022-09-02 12:20:06,1,
2022-09-02 12:20:12,,1
2022-09-02 12:20:19,,1
2022-09-02 12:20:37,,1
2022-09-02 12:20:49,,1
2022-09-02 12:21:14,,1
2022-09-02 12:21:32,,1
2022-09-02 12:21:39,,1
2022-09-02 12:21:40,,1
2022-09-02 12:21:40,,1
2022-09-02 12:21:41,,1
2022-09-02 12:21:44,1,
2022-09-02 12:21:50,,1
2022-09-02 12:21:50,1,
2022-09-02 12:21:51,,1
2022-09-02 12:21:51,,1
2022-09-02 12:21:55,1,
2022-09-02 12:21:57,,1
2022-09-02 12:21:58,,1
2022-09-02 12:22:01,,1
2022-09-02 12:22:01,,1
2022-09-02 12:22:02,,1
2022-09-02 12:22:08,1,
2022-09-02 12:22:12,,1
2022-09-02 12:22:19,,1
2022-09-02 12:22:21,1,
2022-09-02 12:22:22,1,
2022-09-02 12:22:22,,1
2022-09-02 12:22:26,1,
2022-09-02 12:22:26,1,
2022-09-02 12:22:28,,1
2022-09-02 12:22:33,1,
2022-09-02 12:22:34,,1
2022-09-02 12:22:35,,1
2022-09-02 12:22:35,,1
2022-09-02 12:22:36,1,
2022-09-02 12:22:37,1,
2022-09-02 12:22:38,1,
2022-09-02 12:22:59,,1
2022-09-02 12:23:00,,1
2022-09-02 12:23:09,1,
2022-09-02 12:23:15,1,
2022-09-02 12:23:15,1,
2022-09-02 12:23:16,1,
2022-09-02 12:23:19,1,
2022-09-02 12:23:24,1,
2022-09-02 12:23:25,,1
2022-09-02 12:23:28,,1
2022-09-02 12:23:30,,1
2022-09-02 12:23:31,,1
2022-09-02 12:23:32,,1
2022-09-02 12:23:34,,1
2022-09-02 12:23:35,1,
2022-09-02 12:23:37,1,
2022-09-02 12:23:41,,1
2022-09-02 12:23:42,1,
2022-09-02 12:23:42,,1
2022-09-02 12:23:42,,1
2022-09-02 12:23:43,,1
2022-09-02 12:23:45,,1
2022-09-02 12:23:55,1,
2022-09-02 12:24:01,1,
2022-09-02 12:24:02,1,
2022-09-02 12:24:04,,1
2022-09-02 12:24:04,1,
2022-09-02 12:24:16,,1
2022-09-02 12:24:18,1,
2022-09-02 12:24:28,,1
2022-09-02 12:24:35,1,
2022-09-02 12:24:36,,1
2022-09-02 12:24:38,,1
2022-09-02 12:24:40,1,
2022-09-02 12:24:50,,1
2022-09-02 12:24:51,1,
2022-09-02 12:24:57,1,
2022-09-02 12:25:19,1,
2022-09-02 12:25:20,1,
2022-09-02 12:25:26,1,
2022-09-02 12:25:26,1,
2022-09-02 12:25:27,1,
2022-09-02 12:25:27,1,
2022-09-02 12:25:28,1,
2022-09-02 12:25:28,1,
2022-09-02 12:25:30,1,
2022-09-02 12:25:32,1,
2022-09-02 12:25:33,,1
2022-09-02 12:25:33,1,
2022-09-02 12:25:33,1,
2022-09-02 12:25:38,1,
2022-09-02 12:25:38,1,
2022-09-02 12:25:39,1,
2022-09-02 12:25:39,1,
2022-09-02 12:25:42,,1
2022-09-02 12:25:43,1,
2022-09-02 12:25:45,1,
2022-09-02 12:25:48,,1
2022-09-02 12:25:51,,1
2022-09-02 12:25:51,1,
2022-09-02 12:25:51,1,
2022-09-02 12:25:51,1,
2022-09-02 12:26:05,,1
2022-09-02 12:26:06,,1
2022-09-02 12:26:11,1,
2022-09-02 12:26:12,1,
2022-09-02 12:26:25,,1
2022-09-02 12:26:28,1,
2022-09-02 12:26:28,1,
2022-09-02 12:26:36,1,
2022-09-02 12:26:36,1,
2022-09-02 12:26:39,1,
2022-09-02 12:26:58,1,
2022-09-02 12:26:59,,1
2022-09-02 12:27:00,,1
2022-09-02 12:27:01,,1
2022-09-02 12:27:03,,1
2022-09-02 12:27:05,1,
2022-09-02 12:27:05,,1
2022-09-02 12:27:05,1,
2022-09-02 12:27:05,,1
2022-09-02 12:27:05,1,
2022-09-02 12:27:06,1,
2022-09-02 12:27:06,1,
2022-09-02 12:27:07,1,
2022-09-02 12:27:09,1,
2022-09-02 12:27:12,1,
2022-09-02 12:27:21,1,
2022-09-02 12:27:29,,1
2022-09-02 12:27:32,1,
2022-09-02 12:27:33,1,
2022-09-02 12:27:34,,1
2022-09-02 12:27:37,1,
2022-09-02 12:27:37,1,
2022-09-02 12:27:39,1,
2022-09-02 12:27:39,1,
2022-09-02 12:27:39,,1
2022-09-02 12:27:42,1,
2022-09-02 12:27:44,1,
2022-09-02 12:27:46,1,
2022-09-02 12:27:46,1,
2022-09-02 12:27:47,,1
2022-09-02 12:27:49,,1
2022-09-02 12:27:56,,1
2022-09-02 12:28:02,1,
2022-09-02 12:28:03,,1
2022-09-02 12:28:04,1,
2022-09-02 12:28:04,1,
2022-09-02 12:28:05,,1
2022-09-02 12:28:09,1,
2022-09-02 12:28:15,1,
2022-09-02 12:28:17,1,
2022-09-02 12:28:40,1,
2022-09-02 12:28:40,,1
2022-09-02 12:28:41,1,
2022-09-02 12:28:42,,1
2022-09-02 12:28:43,,1
2022-09-02 12:28:44,,1
2022-09-02 12:28:48,,1
2022-09-02 12:28:48,1,
2022-09-02 12:28:50,1,
2022-09-02 12:28:52,,1
2022-09-02 12:28:54,1,
2022-09-02 12:29:05,1,
2022-09-02 12:29:05,1,
2022-09-02 12:29:08,,1
2022-09-02 12:29:11,1,
2022-09-02 12:29:16,1,
2022-09-02 12:29:22,1,
2022-09-02 12:29:23,,1
2022-09-02 12:29:29,1,
2022-09-02 12:29:29,1,
2022-09-02 12:29:29,1,
2022-09-02 12:29:36,,1
2022-09-02 12:29:48,,1
2022-09-02 12:29:50,,1
2022-09-02 12:29:55,,1
2022-09-02 12:29:57,,1
2022-09-02 12:29:59,,1
2022-09-02 12:30:06,,1
2022-09-02 12:30:10,1,
2022-09-02 12:30:10,,1
2022-09-02 12:30:10,1,
2022-09-02 12:30:11,,1
2022-09-02 12:30:12,,1
2022-09-02 12:30:13,1,
2022-09-02 12:30:32,,1
2022-09-02 12:30:33,,1
2022-09-02 12:31:18,,1
2022-09-02 12:31:22,1,
2022-09-02 12:31:31,1,
2022-09-02 12:31:43,1,
2022-09-02 12:31:47,1,
2022-09-02 12:31:48,,1
2022-09-02 12:31:53,1,
2022-09-02 12:31:53,1,
2022-09-02 12:31:56,,1
2022-09-02 12:31:56,1,
2022-09-02 12:32:06,1,
2022-09-02 12:32:13,,1
2022-09-02 12:32:21,1,
2022-09-02 12:32:23,1,
2022-09-02 12:32:23,1,
2022-09-02 12:32:25,1,
2022-09-02 12:32:26,,1
2022-09-02 12:32:27,1,
2022-09-02 12:32:32,,1
2022-09-02 12:32:40,,1
2022-09-02 12:32:43,,1
2022-09-02 12:32:43,,1
2022-09-02 12:32:44,,1
2022-09-02 12:32:45,,1
2022-09-02 12:32:53,,1
2022-09-02 12:32:55,1,
2022-09-02 12:32:58,,1
2022-09-02 12:32:59,1,
2022-09-02 12:32:59,,1
2022-09-02 12:33:20,1,
2022-09-02 12:33:29,1,
2022-09-02 12:33:29,1,
2022-09-02 12:33:41,,1
2022-09-02 12:33:42,,1
2022-09-02 12:33:45,1,
2022-09-02 12:33:52,,1
2022-09-02 12:33:53,,1
2022-09-02 12:34:04,,1
2022-09-02 12:34:07,,1
2022-09-02 12:34:33,1,
2022-09-02 12:34:33,1,
2022-09-02 12:34:33,1,
2022-09-02 12:34:34,1,
2022-09-02 12:34:44,,1
2022-09-02 12:34:48,1,
2022-09-02 12:34:48,1,
2022-09-02 12:34:53,,1
2022-09-02 12:34:54,,1
2022-09-02 12:34:55,1,
2022-09-02 12:34:55,1,
2022-09-02 12:34:56,,1
2022-09-02 12:34:56,1,
2022-09-02 12:34:56,,1
2022-09-02 12:35:00,,1
2022-09-02 12:35:05,1,
2022-09-02 12:35:22,,1
2022-09-02 12:35:32,1,
2022-09-02 12:35:33,1,
2022-09-02 12:35:41,,1
2022-09-02 12:35:41,,1
2022-09-02 12:35:43,,1
2022-09-02 12:35:43,,1
2022-09-02 12:36:12,,1
2022-09-02 12:36:12,,1
2022-09-02 12:36:22,,1
2022-09-02 12:36:22,,1
2022-09-02 12:36:30,,1
2022-09-02 12:36:34,,1
2022-09-02 12:36:35,,1
2022-09-02 12:36:40,,1
2022-09-02 12:36:41,,1
2022-09-02 12:36:42,1,
2022-09-02 12:36:49,,1
2022-09-02 12:36:51,,1
2022-09-02 12:37:02,1,
2022-09-02 12:37:08,,1
2022-09-02 12:37:09,1,
2022-09-02 12:37:09,,1
2022-09-02 12:37:10,,1
2022-09-02 12:37:11,,1
2022-09-02 12:37:16,,1
2022-09-02 12:37:16,1,
2022-09-02 12:37:20,,1
2022-09-02 12:37:25,,1
2022-09-02 12:37:42,1,
2022-09-02 12:37:43,,1
2022-09-02 12:37:43,,1
2022-09-02 12:37:48,,1
2022-09-02 12:37:52,1,
2022-09-02 12:37:53,1,
2022-09-02 12:38:01,1,
2022-09-02 12:38:04,1,
2022-09-02 12:38:06,1,
2022-09-02 12:38:08,,1
2022-09-02 12:38:10,,1
2022-09-02 12:38:14,1,
2022-09-02 12:38:29,1,
2022-09-02 12:38:30,1,
2022-09-02 12:38:33,1,
2022-09-02 12:38:37,,1
2022-09-02 12:38:56,,1
2022-09-02 12:38:56,1,
2022-09-02 12:38:57,1,
2022-09-02 12:38:58,,1
2022-09-02 12:38:58,1,
2022-09-02 12:39:00,,1
2022-09-02 12:39:05,1,
2022-09-02 12:39:06,1,
2022-09-02 12:39:08,,1
2022-09-02 12:39:12,,1
2022-09-02 12:39:27,,1
2022-09-02 12:39:52,1,
2022-09-02 12:40:05,,1
2022-09-02 12:40:26,,1
2022-09-02 12:40:26,1,
2022-09-02 12:40:47,,1
2022-09-02 12:40:48,,1
2022-09-02 12:40:49,,1
2022-09-02 12:40:51,,1
2022-09-02 12:40:52,1,
2022-09-02 12:40:52,1,
2022-09-02 12:41:09,,1
2022-09-02 12:41:11,1,
2022-09-02 12:41:13,1,
2022-09-02 12:41:23,,1
2022-09-02 12:41:25,,1
2022-09-02 12:41:34,,1
2022-09-02 12:41:35,,1
2022-09-02 12:41:37,1,
2022-09-02 12:41:38,,1
2022-09-02 12:41:39,,1
2022-09-02 12:41:49,,1
2022-09-02 12:41:55,1,
2022-09-02 12:41:55,1,
2022-09-02 12:41:55,,1
2022-09-02 12:41:55,1,
2022-09-02 12:41:56,1,
2022-09-02 12:41:57,,1
2022-09-02 12:42:09,1,
2022-09-02 12:42:09,1,
2022-09-02 12:42:10,,1
2022-09-02 12:42:12,1,
2022-09-02 12:42:21,1,
2022-09-02 12:42:22,,1
2022-09-02 12:42:29,1,
2022-09-02 12:42:31,,1
2022-09-02 12:42:32,,1
2022-09-02 12:42:32,,1
2022-09-02 12:42:35,,1
2022-09-02 12:42:35,,1
2022-09-02 12:42:43,1,
2022-09-02 12:42:46,,1
2022-09-02 12:42:48,1,
2022-09-02 12:42:56,1,
2022-09-02 12:43:01,1,
2022-09-02 12:43:09,,1
2022-09-02 12:43:12,,1
2022-09-02 12:43:13,1,
2022-09-02 12:43:18,,1
2022-09-02 12:43:23,1,
2022-09-02 12:43:24,1,
2022-09-02 12:43:27,,1
2022-09-02 12:43:30,,1
2022-09-02 12:43:32,1,
2022-09-02 12:43:46,,1
2022-09-02 12:43:51,1,
2022-09-02 12:44:01,,1
2022-09-02 12:44:02,,1
2022-09-02 12:44:02,,1
2022-09-02 12:44:08,1,
2022-09-02 12:44:13,1,
2022-09-02 12:44:13,1,
2022-09-02 12:44:21,,1
2022-09-02 12:44:21,,1
2022-09-02 12:44:22,,1
2022-09-02 12:44:24,,1
2022-09-02 12:44:25,,1
2022-09-02 12:44:28,,1
2022-09-02 12:44:31,1,
2022-09-02 12:44:52,1,
2022-09-02 12:44:55,,1
2022-09-02 12:45:06,,1
2022-09-02 12:45:23,1,
2022-09-02 12:45:29,1,
2022-09-02 12:45:38,,1
2022-09-02 12:45:45,,1
2022-09-02 12:45:51,1,
2022-09-02 12:45:52,1,
2022-09-02 12:46:05,1,
2022-09-02 12:46:11,1,
2022-09-02 12:46:13,,1
2022-09-02 12:46:14,,1
2022-09-02 12:46:14,,1
2022-09-02 12:46:15,,1
2022-09-02 12:46:42,1,
2022-09-02 12:46:43,1,
2022-09-02 12:46:46,1,
2022-09-02 12:46:48,1,
2022-09-02 12:46:51,1,
2022-09-02 12:46:54,1,
2022-09-02 12:46:55,,1
2022-09-02 12:46:56,1,
2022-09-02 12:46:57,1,
2022-09-02 12:47:16,1,
2022-09-02 12:47:26,,1
2022-09-02 12:47:27,,1
2022-09-02 12:47:32,,1
2022-09-02 12:47:36,1,
2022-09-02 12:47:38,1,
2022-09-02 12:47:38,,1
2022-09-02 12:47:45,,1
2022-09-02 12:47:52,1,
2022-09-02 12:47:54,1,
2022-09-02 12:47:55,,1
2022-09-02 12:48:23,1,
2022-09-02 12:48:25,1,
2022-09-02 12:48:36,1,
2022-09-02 12:48:44,1,
2022-09-02 12:48:47,,1
2022-09-02 12:48:50,,1
2022-09-02 12:48:52,,1
2022-09-02 12:48:56,,1
2022-09-02 12:48:56,,1
2022-09-02 12:48:56,1,
2022-09-02 12:49:04,,1
2022-09-02 12:49:06,1,
2022-09-02 12:49:06,1,
2022-09-02 12:49:22,,1
2022-09-02 12:49:33,1,
2022-09-02 12:49:55,1,
2022-09-02 12:50:01,1,
2022-09-02 12:50:09,1,
2022-09-02 12:50:15,,1
2022-09-02 12:50:23,1,
2022-09-02 12:50:28,1,
2022-09-02 12:50:31,,1
2022-09-02 12:50:31,,1
2022-09-02 12:50:34,,1
2022-09-02 12:50:35,,1
2022-09-02 12:50:36,,1
2022-09-02 12:50:37,1,
2022-09-02 12:50:45,,1
2022-09-02 12:50:52,,1
2022-09-02 12:51:06,,1
2022-09-02 12:51:11,1,
2022-09-02 12:51:18,,1
2022-09-02 12:51:20,,1
2022-09-02 12:51:21,,1
2022-09-02 12:51:22,,1
2022-09-02 12:51:26,,1
2022-09-02 12:51:48,,1
2022-09-02 12:51:49,1,
2022-09-02 12:51:49,1,
2022-09-02 12:51:49,,1
2022-09-02 12:51:54,1,
2022-09-02 12:51:59,1,
2022-09-02 12:52:01,1,
2022-09-02 12:52:12,,1
2022-09-02 12:52:14,,1
2022-09-02 12:52:14,,1
2022-09-02 12:52:15,,1
2022-09-02 12:52:15,1,
2022-09-02 12:52:20,,1
2022-09-02 12:52:29,1,
2022-09-02 12:52:39,,1
2022-09-02 12:52:42,,1
2022-09-02 12:52:43,,1
2022-09-02 12:53:03,,1
2022-09-02 12:53:04,,1
2022-09-02 12:53:04,,1
2022-09-02 12:53:08,,1
2022-09-02 12:53:09,,1
2022-09-02 12:53:20,,1
2022-09-02 12:53:32,1,
2022-09-02 12:53:33,1,
2022-09-02 12:53:34,1,
2022-09-02 12:53:43,,1
2022-09-02 12:53:46,,1
2022-09-02 12:53:46,,1
2022-09-02 12:53:48,,1
2022-09-02 12:53:49,,1
2022-09-02 12:54:01,,1
2022-09-02 12:54:07,,1
2022-09-02 12:54:09,,1
2022-09-02 12:54:23,,1
2022-09-02 12:54:23,1,
2022-09-02 12:54:25,,1
2022-09-02 12:54:27,,1
2022-09-02 12:54:29,,1
2022-09-02 12:54:29,,1
2022-09-02 12:54:30,,1
2022-09-02 12:54:37,,1
2022-09-02 12:54:48,1,
2022-09-02 12:54:50,,1
2022-09-02 12:54:51,1,
2022-09-02 12:54:51,,1
2022-09-02 12:54:52,,1
2022-09-02 12:55:01,1,
2022-09-02 12:55:03,1,
2022-09-02 12:55:18,,1
2022-09-02 12:55:33,1,
2022-09-02 12:55:52,1,
2022-09-02 12:55:52,,1
2022-09-02 12:55:53,,1
2022-09-02 12:56:00,,1
2022-09-02 12:56:23,,1
2022-09-02 12:56:23,,1
2022-09-02 12:56:28,,1
2022-09-02 12:56:31,1,
2022-09-02 12:56:55,1,
2022-09-02 12:56:55,1,
2022-09-02 12:56:56,,1
2022-09-02 12:56:56,1,
2022-09-02 12:56:58,1,
2022-09-02 12:57:04,1,
2022-09-02 12:57:04,,1
2022-09-02 12:57:06,,1
2022-09-02 12:57:06,,1
2022-09-02 12:57:22,,1
2022-09-02 12:57:22,1,
2022-09-02 12:57:29,1,
2022-09-02 12:57:44,1,
2022-09-02 12:57:51,,1
2022-09-02 12:58:12,,1
2022-09-02 12:58:13,,1
2022-09-02 12:58:21,1,
2022-09-02 12:58:32,,1
2022-09-02 12:58:33,1,
2022-09-02 12:58:47,1,
2022-09-02 12:58:49,1,
2022-09-02 12:58:50,,1
2022-09-02 12:59:11,,1
2022-09-02 12:59:13,,1
2022-09-02 12:59:15,,1
2022-09-02 12:59:18,,1
2022-09-02 12:59:44,,1
2022-09-02 13:00:06,1,
2022-09-02 13:00:07,1,
2022-09-02 13:00:07,1,
2022-09-02 13:00:19,1,
2022-09-02 13:00:22,1,
2022-09-02 13:00:22,1,
2022-09-02 13:00:23,,1
2022-09-02 13:00:24,,1
2022-09-02 13:00:27,,1
2022-09-02 13:00:29,1,
2022-09-02 13:00:41,1,
2022-09-02 13:00:43,1,
2022-09-02 13:00:44,,1
2022-09-02 13:00:53,1,
2022-09-02 13:00:54,1,
2022-09-02 13:00:57,,1
2022-09-02 13:00:59,,1
2022-09-02 13:01:15,1,
2022-09-02 13:01:18,1,
2022-09-02 13:01:21,,1
2022-09-02 13:01:34,,1
2022-09-02 13:01:37,,1
2022-09-02 13:01:39,,1
2022-09-02 13:01:45,1,
2022-09-02 13:01:45,1,
2022-09-02 13:01:46,1,
2022-09-02 13:02:33,1,
2022-09-02 13:02:33,1,
2022-09-02 13:02:35,,1
2022-09-02 13:02:43,1,
2022-09-02 13:02:43,1,
2022-09-02 13:02:56,,1
2022-09-02 13:02:57,,1
2022-09-02 13:02:58,,1
2022-09-02 13:02:58,,1
2022-09-02 13:02:58,,1
2022-09-02 13:03:09,,1
2022-09-02 13:03:10,,1
2022-09-02 13:03:13,,1
2022-09-02 13:03:13,,1
2022-09-02 13:03:17,,1
2022-09-02 13:03:17,,1
2022-09-02 13:03:21,,1
2022-09-02 13:03:27,,1
2022-09-02 13:03:28,1,
2022-09-02 13:03:35,1,
2022-09-02 13:03:37,,1
2022-09-02 13:03:39,,1
2022-09-02 13:03:44,,1
2022-09-02 13:03:46,,1
2022-09-02 13:03:47,,1
2022-09-02 13:04:08,1,
2022-09-02 13:04:10,,1
2022-09-02 13:04:11,,1
